id,Exited
166802,0.0733
166803,0.0512
166804,0.1278
166805,0.1457
166806,0.3015
166807,0.0789
166808,0.7069
166809,0.3158
166810,0.1092
166811,0.296
166812,0.0141
166813,0.103
166814,0.1327
166815,0.5258
166816,0.7928
166817,0.058
166818,0.0605
166819,0.6488
166820,0.0204
166821,0.1321
166822,0.5013
166823,0.0402
166824,0.2468
166825,0.2377
166826,0.1674
166827,0.3684
166828,0.026
166829,0.0354
166830,0.7811
166831,0.2152
166832,0.5495
166833,0.0555
166834,0.1634
166835,0.0146
166836,0.2942
166837,0.1556
166838,0.1067
166839,0.1496
166840,0.941
166841,0.4573
166842,0.6215
166843,0.0877
166844,0.071
166845,0.2054
166846,0.5
166847,0.0296
166848,0.2079
166849,0.7851
166850,0.0625
166851,0.127
166852,0.0538
166853,0.0264
166854,0.0143
166855,0.6666
166856,0.0265
166857,0.873
166858,0.5219
166859,0.1644
166860,0.6185
166861,0.0427
166862,0.0337
166863,0.3191
166864,0.0699
166865,0.0454
166866,0.1615
166867,0.1355
166868,0.0555
166869,0.0689
166870,0.8407
166871,0.2564
166872,0.3819
166873,0.2776
166874,0.0889
166875,0.1546
166876,0.2371
166877,0.1505
166878,0.0649
166879,0.0386
166880,0.0666
166881,0.2073
166882,0.3366
166883,0.1591
166884,0.0309
166885,0.0145
166886,0.5883
166887,0.0822
166888,0.3712
166889,0.0332
166890,0.0977
166891,0.1788
166892,0.7547
166893,0.018
166894,0.0703
166895,0.2398
166896,0.4962
166897,0.3468
166898,0.2777
166899,0.0658
166900,0.1084
166901,0.0384
166902,0.0231
166903,0.0227
166904,0.0143
166905,0.0619
166906,0.8384
166907,0.0387
166908,0.0833
166909,0.096
166910,0.1599
166911,0.1206
166912,0.0982
166913,0.0281
166914,0.1741
166915,0.1019
166916,0.5162
166917,0.7965
166918,0.0212
166919,0.0504
166920,0.075
166921,0.0178
166922,0.1394
166923,0.0717
166924,0.0497
166925,0.0594
166926,0.1178
166927,0.252
166928,0.0713
166929,0.0513
166930,0.2265
166931,0.0559
166932,0.1587
166933,0.7243
166934,0.0245
166935,0.1491
166936,0.0743
166937,0.1013
166938,0.7168
166939,0.1656
166940,0.0597
166941,0.0236
166942,0.673
166943,0.7733
166944,0.5854
166945,0.1073
166946,0.0524
166947,0.3411
166948,0.0629
166949,0.0644
166950,0.1994
166951,0.0446
166952,0.0688
166953,0.1046
166954,0.2237
166955,0.0093
166956,0.4356
166957,0.146
166958,0.8622
166959,0.022
166960,0.1069
166961,0.0281
166962,0.1739
166963,0.1455
166964,0.4443
166965,0.1208
166966,0.8046
166967,0.2824
166968,0.1022
166969,0.2072
166970,0.1092
166971,0.4206
166972,0.4675
166973,0.0582
166974,0.0291
166975,0.0773
166976,0.4095
166977,0.0593
166978,0.1855
166979,0.0866
166980,0.6624
166981,0.04
166982,0.3127
166983,0.0181
166984,0.0944
166985,0.0985
166986,0.0956
166987,0.2533
166988,0.0189
166989,0.0341
166990,0.0122
166991,0.1918
166992,0.0575
166993,0.2436
166994,0.497
166995,0.0192
166996,0.1391
166997,0.0224
166998,0.0286
166999,0.0221
167000,0.299
167001,0.061
167002,0.1027
167003,0.0922
167004,0.3396
167005,0.0382
167006,0.2027
167007,0.1355
167008,0.146
167009,0.286
167010,0.0316
167011,0.3719
167012,0.3037
167013,0.3818
167014,0.0988
167015,0.2347
167016,0.2005
167017,0.2085
167018,0.0434
167019,0.2745
167020,0.0963
167021,0.1073
167022,0.0749
167023,0.7505
167024,0.1542
167025,0.0304
167026,0.5605
167027,0.0281
167028,0.0943
167029,0.0429
167030,0.0813
167031,0.1502
167032,0.0396
167033,0.3538
167034,0.0458
167035,0.0992
167036,0.0783
167037,0.1223
167038,0.2776
167039,0.0704
167040,0.0593
167041,0.0634
167042,0.1197
167043,0.0729
167044,0.3676
167045,0.1736
167046,0.668
167047,0.2735
167048,0.0279
167049,0.3729
167050,0.3571
167051,0.4754
167052,0.0671
167053,0.0302
167054,0.3563
167055,0.0253
167056,0.2132
167057,0.1745
167058,0.0715
167059,0.0692
167060,0.1596
167061,0.0644
167062,0.0359
167063,0.7837
167064,0.7615
167065,0.0333
167066,0.2013
167067,0.2999
167068,0.1147
167069,0.0423
167070,0.6969
167071,0.336
167072,0.0376
167073,0.0923
167074,0.0905
167075,0.1399
167076,0.1524
167077,0.0392
167078,0.4149
167079,0.0234
167080,0.7835
167081,0.0341
167082,0.1495
167083,0.4095
167084,0.6435
167085,0.1632
167086,0.0695
167087,0.2553
167088,0.0662
167089,0.2438
167090,0.0322
167091,0.6959
167092,0.0843
167093,0.248
167094,0.1954
167095,0.1983
167096,0.2612
167097,0.5019
167098,0.0192
167099,0.2496
167100,0.3649
167101,0.0136
167102,0.0404
167103,0.1217
167104,0.045
167105,0.1244
167106,0.0639
167107,0.0674
167108,0.1622
167109,0.0323
167110,0.3545
167111,0.335
167112,0.0696
167113,0.0744
167114,0.5627
167115,0.0417
167116,0.349
167117,0.0824
167118,0.4191
167119,0.363
167120,0.0916
167121,0.6842
167122,0.5588
167123,0.5223
167124,0.1615
167125,0.017
167126,0.8039
167127,0.1076
167128,0.1228
167129,0.0245
167130,0.515
167131,0.1641
167132,0.0295
167133,0.198
167134,0.5494
167135,0.0417
167136,0.8597
167137,0.4513
167138,0.1227
167139,0.4651
167140,0.0334
167141,0.0269
167142,0.1596
167143,0.13
167144,0.3316
167145,0.1674
167146,0.1512
167147,0.2532
167148,0.4552
167149,0.19
167150,0.5332
167151,0.123
167152,0.6484
167153,0.057
167154,0.5022
167155,0.3258
167156,0.6936
167157,0.3417
167158,0.5418
167159,0.3776
167160,0.3172
167161,0.159
167162,0.2595
167163,0.0733
167164,0.1157
167165,0.2671
167166,0.2379
167167,0.1032
167168,0.0318
167169,0.4909
167170,0.0713
167171,0.7992
167172,0.0177
167173,0.1302
167174,0.1718
167175,0.4686
167176,0.0949
167177,0.0377
167178,0.5312
167179,0.0867
167180,0.0969
167181,0.2082
167182,0.03
167183,0.41
167184,0.1334
167185,0.7852
167186,0.0742
167187,0.2239
167188,0.0281
167189,0.0471
167190,0.0107
167191,0.04
167192,0.2026
167193,0.062
167194,0.6592
167195,0.3267
167196,0.0868
167197,0.1412
167198,0.2485
167199,0.0504
167200,0.2846
167201,0.1998
167202,0.4158
167203,0.034
167204,0.2193
167205,0.0337
167206,0.6555
167207,0.0195
167208,0.0128
167209,0.0371
167210,0.0612
167211,0.3326
167212,0.029
167213,0.0782
167214,0.3025
167215,0.454
167216,0.5167
167217,0.0264
167218,0.721
167219,0.1474
167220,0.2991
167221,0.5503
167222,0.0536
167223,0.6427
167224,0.0089
167225,0.0524
167226,0.0204
167227,0.0208
167228,0.406
167229,0.4669
167230,0.1509
167231,0.048
167232,0.0378
167233,0.2328
167234,0.062
167235,0.3321
167236,0.0248
167237,0.6729
167238,0.1858
167239,0.1135
167240,0.2265
167241,0.6393
167242,0.4047
167243,0.2326
167244,0.1704
167245,0.0192
167246,0.1181
167247,0.0666
167248,0.0534
167249,0.5819
167250,0.1538
167251,0.0245
167252,0.1715
167253,0.1991
167254,0.2666
167255,0.1995
167256,0.552
167257,0.0231
167258,0.0798
167259,0.203
167260,0.0289
167261,0.3312
167262,0.0654
167263,0.2738
167264,0.1639
167265,0.5468
167266,0.0249
167267,0.7265
167268,0.0988
167269,0.08
167270,0.2736
167271,0.0891
167272,0.0679
167273,0.0076
167274,0.1013
167275,0.3469
167276,0.3259
167277,0.6632
167278,0.0528
167279,0.1632
167280,0.1516
167281,0.0333
167282,0.4247
167283,0.5078
167284,0.3875
167285,0.0273
167286,0.2159
167287,0.0443
167288,0.3781
167289,0.0242
167290,0.533
167291,0.1047
167292,0.0372
167293,0.0483
167294,0.0129
167295,0.0451
167296,0.0342
167297,0.0755
167298,0.6448
167299,0.5475
167300,0.3613
167301,0.0805
167302,0.0418
167303,0.7101
167304,0.0186
167305,0.0724
167306,0.584
167307,0.6852
167308,0.2029
167309,0.1018
167310,0.1401
167311,0.0141
167312,0.2352
167313,0.0447
167314,0.0514
167315,0.0192
167316,0.0213
167317,0.0364
167318,0.0173
167319,0.0328
167320,0.9377
167321,0.2119
167322,0.4367
167323,0.0227
167324,0.0554
167325,0.125
167326,0.4949
167327,0.1417
167328,0.0931
167329,0.1893
167330,0.5608
167331,0.6913
167332,0.2974
167333,0.1832
167334,0.1749
167335,0.0298
167336,0.1426
167337,0.0216
167338,0.1355
167339,0.0398
167340,0.4313
167341,0.0957
167342,0.2167
167343,0.1141
167344,0.2442
167345,0.8974
167346,0.4502
167347,0.1473
167348,0.4757
167349,0.2275
167350,0.0212
167351,0.0484
167352,0.2475
167353,0.0186
167354,0.119
167355,0.0518
167356,0.2985
167357,0.0977
167358,0.7943
167359,0.0233
167360,0.1273
167361,0.0491
167362,0.056
167363,0.0827
167364,0.5859
167365,0.0459
167366,0.0597
167367,0.2977
167368,0.0381
167369,0.5369
167370,0.1641
167371,0.0447
167372,0.0974
167373,0.048
167374,0.6573
167375,0.2907
167376,0.1055
167377,0.0948
167378,0.3089
167379,0.3599
167380,0.4422
167381,0.0572
167382,0.0835
167383,0.0464
167384,0.1185
167385,0.0687
167386,0.0235
167387,0.0869
167388,0.1705
167389,0.07
167390,0.1714
167391,0.0538
167392,0.0954
167393,0.159
167394,0.0967
167395,0.4631
167396,0.6646
167397,0.0569
167398,0.1193
167399,0.0704
167400,0.0773
167401,0.0647
167402,0.3126
167403,0.6012
167404,0.0441
167405,0.0411
167406,0.2311
167407,0.2828
167408,0.2649
167409,0.0634
167410,0.204
167411,0.3964
167412,0.1742
167413,0.4426
167414,0.6776
167415,0.0542
167416,0.0504
167417,0.1233
167418,0.0919
167419,0.2055
167420,0.071
167421,0.3376
167422,0.5006
167423,0.0992
167424,0.7078
167425,0.0846
167426,0.389
167427,0.0816
167428,0.0488
167429,0.0288
167430,0.3132
167431,0.331
167432,0.0265
167433,0.1187
167434,0.0302
167435,0.5226
167436,0.5714
167437,0.0789
167438,0.0444
167439,0.4871
167440,0.0587
167441,0.1342
167442,0.7526
167443,0.2779
167444,0.0912
167445,0.6338
167446,0.0214
167447,0.4223
167448,0.1253
167449,0.0593
167450,0.0508
167451,0.755
167452,0.5824
167453,0.3191
167454,0.4091
167455,0.0904
167456,0.0689
167457,0.7016
167458,0.0211
167459,0.1454
167460,0.1078
167461,0.0563
167462,0.0668
167463,0.0282
167464,0.0669
167465,0.0178
167466,0.0857
167467,0.0753
167468,0.576
167469,0.0143
167470,0.0214
167471,0.0309
167472,0.0581
167473,0.0685
167474,0.3241
167475,0.0489
167476,0.3773
167477,0.0638
167478,0.0846
167479,0.2841
167480,0.0622
167481,0.1547
167482,0.8342
167483,0.213
167484,0.0259
167485,0.0683
167486,0.2947
167487,0.2328
167488,0.028
167489,0.1312
167490,0.0408
167491,0.2513
167492,0.0706
167493,0.1269
167494,0.2492
167495,0.0422
167496,0.2554
167497,0.7132
167498,0.0213
167499,0.6933
167500,0.0619
167501,0.0244
167502,0.1282
167503,0.0656
167504,0.1812
167505,0.0391
167506,0.0198
167507,0.306
167508,0.102
167509,0.4158
167510,0.0161
167511,0.0392
167512,0.0922
167513,0.286
167514,0.5014
167515,0.1196
167516,0.252
167517,0.2812
167518,0.157
167519,0.6453
167520,0.1433
167521,0.3221
167522,0.1222
167523,0.4123
167524,0.0744
167525,0.0669
167526,0.0318
167527,0.2279
167528,0.1331
167529,0.155
167530,0.0967
167531,0.5048
167532,0.1155
167533,0.6665
167534,0.0171
167535,0.0295
167536,0.2216
167537,0.0595
167538,0.2991
167539,0.5295
167540,0.5554
167541,0.5763
167542,0.0537
167543,0.0404
167544,0.0172
167545,0.0256
167546,0.5759
167547,0.1307
167548,0.794
167549,0.3358
167550,0.067
167551,0.1144
167552,0.336
167553,0.0265
167554,0.0852
167555,0.0328
167556,0.4474
167557,0.2158
167558,0.057
167559,0.118
167560,0.0269
167561,0.1146
167562,0.2454
167563,0.6948
167564,0.1289
167565,0.5214
167566,0.0127
167567,0.0679
167568,0.5052
167569,0.0813
167570,0.2909
167571,0.0644
167572,0.5108
167573,0.0387
167574,0.0312
167575,0.0206
167576,0.052
167577,0.2825
167578,0.232
167579,0.6942
167580,0.0602
167581,0.0857
167582,0.5532
167583,0.0056
167584,0.3187
167585,0.0428
167586,0.0299
167587,0.0634
167588,0.2541
167589,0.0875
167590,0.0579
167591,0.2375
167592,0.021
167593,0.1002
167594,0.1093
167595,0.0359
167596,0.6542
167597,0.0178
167598,0.114
167599,0.1329
167600,0.2419
167601,0.0912
167602,0.1003
167603,0.1795
167604,0.0234
167605,0.0519
167606,0.0353
167607,0.1546
167608,0.2676
167609,0.0792
167610,0.0481
167611,0.1809
167612,0.2107
167613,0.7943
167614,0.0454
167615,0.0524
167616,0.2108
167617,0.0273
167618,0.0631
167619,0.3282
167620,0.4066
167621,0.3817
167622,0.1558
167623,0.1567
167624,0.2168
167625,0.0689
167626,0.0249
167627,0.2646
167628,0.2584
167629,0.2467
167630,0.2001
167631,0.4116
167632,0.0574
167633,0.1926
167634,0.6163
167635,0.0796
167636,0.1845
167637,0.1393
167638,0.5019
167639,0.4104
167640,0.0385
167641,0.2276
167642,0.0677
167643,0.2004
167644,0.0975
167645,0.1533
167646,0.0786
167647,0.1454
167648,0.1385
167649,0.0613
167650,0.0307
167651,0.1994
167652,0.1914
167653,0.0328
167654,0.2263
167655,0.0685
167656,0.0314
167657,0.0318
167658,0.1412
167659,0.0132
167660,0.1751
167661,0.7135
167662,0.0457
167663,0.3291
167664,0.1344
167665,0.5418
167666,0.9181
167667,0.0957
167668,0.0764
167669,0.1054
167670,0.0604
167671,0.2612
167672,0.3829
167673,0.1217
167674,0.1915
167675,0.4166
167676,0.3762
167677,0.1726
167678,0.3003
167679,0.051
167680,0.0615
167681,0.5688
167682,0.3494
167683,0.1591
167684,0.2159
167685,0.0622
167686,0.5494
167687,0.0798
167688,0.0765
167689,0.0428
167690,0.0585
167691,0.0698
167692,0.0313
167693,0.4016
167694,0.4059
167695,0.0682
167696,0.0568
167697,0.301
167698,0.1229
167699,0.2547
167700,0.0421
167701,0.1272
167702,0.0533
167703,0.1271
167704,0.0392
167705,0.0526
167706,0.2853
167707,0.0818
167708,0.0797
167709,0.201
167710,0.3342
167711,0.1623
167712,0.3146
167713,0.4163
167714,0.0603
167715,0.0091
167716,0.0547
167717,0.0507
167718,0.1075
167719,0.3931
167720,0.6126
167721,0.0421
167722,0.0472
167723,0.3278
167724,0.0811
167725,0.1568
167726,0.0184
167727,0.0269
167728,0.2155
167729,0.0477
167730,0.0547
167731,0.0748
167732,0.2089
167733,0.0234
167734,0.3134
167735,0.0277
167736,0.6842
167737,0.7317
167738,0.0289
167739,0.047
167740,0.0401
167741,0.2319
167742,0.5688
167743,0.2315
167744,0.0137
167745,0.0348
167746,0.5157
167747,0.0716
167748,0.1124
167749,0.1611
167750,0.0942
167751,0.2105
167752,0.0639
167753,0.6302
167754,0.1715
167755,0.1742
167756,0.2776
167757,0.0571
167758,0.0753
167759,0.7066
167760,0.1719
167761,0.747
167762,0.0249
167763,0.5911
167764,0.0343
167765,0.1647
167766,0.1165
167767,0.0105
167768,0.1008
167769,0.0876
167770,0.0311
167771,0.0805
167772,0.307
167773,0.0336
167774,0.0242
167775,0.3111
167776,0.5162
167777,0.7914
167778,0.0308
167779,0.2454
167780,0.043
167781,0.1222
167782,0.4121
167783,0.2178
167784,0.2395
167785,0.1896
167786,0.108
167787,0.1763
167788,0.1026
167789,0.072
167790,0.0368
167791,0.4185
167792,0.0603
167793,0.1382
167794,0.2351
167795,0.2673
167796,0.861
167797,0.4313
167798,0.3269
167799,0.0417
167800,0.3361
167801,0.2434
167802,0.1309
167803,0.1089
167804,0.0702
167805,0.0424
167806,0.0908
167807,0.168
167808,0.0404
167809,0.7619
167810,0.1895
167811,0.0848
167812,0.426
167813,0.047
167814,0.0364
167815,0.532
167816,0.0954
167817,0.3036
167818,0.2494
167819,0.8347
167820,0.2015
167821,0.2336
167822,0.0235
167823,0.3196
167824,0.06
167825,0.0411
167826,0.0948
167827,0.1233
167828,0.2766
167829,0.1398
167830,0.1187
167831,0.3327
167832,0.643
167833,0.3349
167834,0.1964
167835,0.1785
167836,0.081
167837,0.107
167838,0.172
167839,0.0635
167840,0.0986
167841,0.0357
167842,0.1883
167843,0.1888
167844,0.0652
167845,0.1393
167846,0.1653
167847,0.0343
167848,0.1952
167849,0.3634
167850,0.5496
167851,0.0422
167852,0.0293
167853,0.0943
167854,0.2028
167855,0.1319
167856,0.6969
167857,0.3003
167858,0.0178
167859,0.3162
167860,0.1787
167861,0.4437
167862,0.3798
167863,0.2379
167864,0.563
167865,0.5099
167866,0.0678
167867,0.0772
167868,0.1599
167869,0.1537
167870,0.0576
167871,0.093
167872,0.0306
167873,0.2213
167874,0.0454
167875,0.4287
167876,0.7133
167877,0.1875
167878,0.0121
167879,0.0778
167880,0.0739
167881,0.4244
167882,0.0322
167883,0.2919
167884,0.2599
167885,0.1682
167886,0.0833
167887,0.3863
167888,0.2344
167889,0.2674
167890,0.0257
167891,0.0853
167892,0.0713
167893,0.2797
167894,0.0776
167895,0.0189
167896,0.598
167897,0.0332
167898,0.1431
167899,0.1119
167900,0.0751
167901,0.2013
167902,0.047
167903,0.0463
167904,0.0877
167905,0.2186
167906,0.0478
167907,0.4982
167908,0.1325
167909,0.1131
167910,0.322
167911,0.1187
167912,0.0512
167913,0.2745
167914,0.0492
167915,0.0318
167916,0.6392
167917,0.3651
167918,0.0364
167919,0.0387
167920,0.0417
167921,0.0566
167922,0.1463
167923,0.2891
167924,0.0754
167925,0.2684
167926,0.0842
167927,0.0253
167928,0.3424
167929,0.1274
167930,0.0612
167931,0.3182
167932,0.1322
167933,0.2521
167934,0.1312
167935,0.5206
167936,0.1942
167937,0.047
167938,0.1307
167939,0.0513
167940,0.0303
167941,0.1516
167942,0.1078
167943,0.0777
167944,0.1253
167945,0.0909
167946,0.0846
167947,0.3551
167948,0.0884
167949,0.5134
167950,0.0429
167951,0.3776
167952,0.0729
167953,0.232
167954,0.0958
167955,0.0707
167956,0.103
167957,0.5554
167958,0.4383
167959,0.1832
167960,0.0722
167961,0.3234
167962,0.0393
167963,0.2319
167964,0.0742
167965,0.2511
167966,0.2382
167967,0.3483
167968,0.1524
167969,0.2582
167970,0.4765
167971,0.0972
167972,0.1012
167973,0.0267
167974,0.2698
167975,0.0143
167976,0.3056
167977,0.0349
167978,0.0703
167979,0.1555
167980,0.0506
167981,0.1447
167982,0.0842
167983,0.6952
167984,0.0209
167985,0.0245
167986,0.087
167987,0.471
167988,0.0312
167989,0.68
167990,0.713
167991,0.1061
167992,0.1432
167993,0.4176
167994,0.1104
167995,0.1497
167996,0.051
167997,0.2281
167998,0.2414
167999,0.1449
168000,0.52
168001,0.4196
168002,0.7038
168003,0.1248
168004,0.9027
168005,0.0134
168006,0.0569
168007,0.0906
168008,0.4121
168009,0.0394
168010,0.1543
168011,0.114
168012,0.6338
168013,0.1228
168014,0.3798
168015,0.142
168016,0.136
168017,0.6933
168018,0.0497
168019,0.0799
168020,0.1107
168021,0.0461
168022,0.3495
168023,0.2235
168024,0.0333
168025,0.2246
168026,0.1264
168027,0.0373
168028,0.149
168029,0.2001
168030,0.4163
168031,0.0388
168032,0.0776
168033,0.0269
168034,0.1793
168035,0.2332
168036,0.2857
168037,0.1342
168038,0.5969
168039,0.1638
168040,0.0131
168041,0.0274
168042,0.5817
168043,0.0397
168044,0.3116
168045,0.2152
168046,0.0668
168047,0.3375
168048,0.017
168049,0.1176
168050,0.208
168051,0.2896
168052,0.1991
168053,0.1398
168054,0.08
168055,0.0354
168056,0.3985
168057,0.0139
168058,0.2344
168059,0.0513
168060,0.0899
168061,0.08
168062,0.4211
168063,0.3097
168064,0.1618
168065,0.075
168066,0.1182
168067,0.0719
168068,0.195
168069,0.0561
168070,0.2758
168071,0.0406
168072,0.1545
168073,0.2263
168074,0.2403
168075,0.2161
168076,0.0328
168077,0.0166
168078,0.1607
168079,0.0102
168080,0.021
168081,0.3003
168082,0.2149
168083,0.2197
168084,0.386
168085,0.0216
168086,0.1077
168087,0.041
168088,0.4789
168089,0.1521
168090,0.1151
168091,0.4749
168092,0.4817
168093,0.112
168094,0.3856
168095,0.419
168096,0.1201
168097,0.6573
168098,0.0978
168099,0.1129
168100,0.5338
168101,0.2771
168102,0.1032
168103,0.0187
168104,0.0677
168105,0.0538
168106,0.0214
168107,0.0891
168108,0.039
168109,0.0253
168110,0.0383
168111,0.0797
168112,0.0862
168113,0.0818
168114,0.0299
168115,0.2242
168116,0.0276
168117,0.514
168118,0.2058
168119,0.2005
168120,0.036
168121,0.0177
168122,0.343
168123,0.1878
168124,0.1445
168125,0.2496
168126,0.4442
168127,0.0633
168128,0.0797
168129,0.3351
168130,0.1086
168131,0.5549
168132,0.0432
168133,0.5546
168134,0.199
168135,0.2091
168136,0.0563
168137,0.1092
168138,0.1108
168139,0.0756
168140,0.0907
168141,0.0276
168142,0.0265
168143,0.0543
168144,0.1668
168145,0.086
168146,0.1139
168147,0.2089
168148,0.2963
168149,0.667
168150,0.252
168151,0.1108
168152,0.0515
168153,0.085
168154,0.0944
168155,0.0545
168156,0.1507
168157,0.0331
168158,0.0811
168159,0.8079
168160,0.3399
168161,0.0249
168162,0.0535
168163,0.3854
168164,0.0396
168165,0.1745
168166,0.3381
168167,0.179
168168,0.5644
168169,0.1005
168170,0.0644
168171,0.0192
168172,0.3225
168173,0.095
168174,0.6983
168175,0.2909
168176,0.0454
168177,0.1026
168178,0.7262
168179,0.0389
168180,0.5854
168181,0.143
168182,0.4861
168183,0.2102
168184,0.2169
168185,0.0642
168186,0.7902
168187,0.0174
168188,0.0946
168189,0.2112
168190,0.3379
168191,0.5119
168192,0.0682
168193,0.0201
168194,0.2313
168195,0.05
168196,0.4431
168197,0.4547
168198,0.0351
168199,0.0698
168200,0.0647
168201,0.1032
168202,0.0327
168203,0.0514
168204,0.1861
168205,0.6908
168206,0.3059
168207,0.4367
168208,0.5764
168209,0.3527
168210,0.5587
168211,0.095
168212,0.1916
168213,0.7162
168214,0.0244
168215,0.2891
168216,0.4176
168217,0.2201
168218,0.5006
168219,0.0448
168220,0.062
168221,0.0216
168222,0.0541
168223,0.0273
168224,0.1152
168225,0.0436
168226,0.5722
168227,0.0868
168228,0.0277
168229,0.2766
168230,0.2428
168231,0.8849
168232,0.774
168233,0.2635
168234,0.0269
168235,0.0384
168236,0.1273
168237,0.57
168238,0.1006
168239,0.1334
168240,0.6948
168241,0.302
168242,0.0368
168243,0.015
168244,0.0538
168245,0.0241
168246,0.0744
168247,0.2633
168248,0.1288
168249,0.114
168250,0.0968
168251,0.2249
168252,0.0363
168253,0.0167
168254,0.2119
168255,0.5943
168256,0.0244
168257,0.306
168258,0.0362
168259,0.1931
168260,0.1875
168261,0.3001
168262,0.426
168263,0.045
168264,0.2351
168265,0.6302
168266,0.1417
168267,0.0373
168268,0.7102
168269,0.3851
168270,0.0399
168271,0.2451
